id,record_origin,source_kind,generation_method,split,source_family,source_url,seed_question_number,question_text,question_type,option_a,option_b,option_c,option_d,option_e,correct_answer_letters,correct_answer_positions,multiple_correct,option_count,domain,approach,difficulty,keywords,answer_rationale,reference
PMP-0066-02,synthetic,synthetic_augmented,option_shuffle,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,66,"A project manager faces this situation: During project planning, you are presented with the following diagram that depicts a cumulative likelihood distribution for the duration of a project: What kind of conclusion can you draw from the information depicted in it? Select the best response.",multiple_choice,"If the project team will meet the deadline, project costs will be 80% of the budgeted costs.","The likeliness that the project will finish exactly at the date marked with ""Deadline"" is 80%.","The likeliness that the project team will exceed the date marked with ""Deadline"" is at 80%.",The likeliness that the project team will meet the deadline or will finish earlier is at 80%. Deadline Duration 100% 0%,,D,4,no,4,Process,Agile,medium,"team, schedule, cost",Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 6th Edition, page 436."
PMP-0066-03,synthetic,synthetic_augmented,contextualized_shuffle,validation,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,66,"This appears in a scenario-based practice exam. Choose the most appropriate answer for this PMP-style scenario: During project planning, you are presented with the following diagram that depicts a cumulative likelihood distribution for the duration of a project: What kind of conclusion can you draw from the information depicted in it?",multiple_choice,"The likeliness that the project will finish exactly at the date marked with ""Deadline"" is 80%.","If the project team will meet the deadline, project costs will be 80% of the budgeted costs.",The likeliness that the project team will meet the deadline or will finish earlier is at 80%. Deadline Duration 100% 0%,"The likeliness that the project team will exceed the date marked with ""Deadline"" is at 80%.",,C,3,no,4,Process,Agile,medium,"team, schedule, cost",Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 6th Edition, page 436."
PMP-0066-04,synthetic,synthetic_augmented,exam_prompt_shuffle,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,66,"Exam-style prompt: Considering current PMP exam logic, what is the best answer? During project planning, you are presented with the following diagram that depicts a cumulative likelihood distribution for the duration of a project: What kind of conclusion can you draw from the information depicted in it?",multiple_choice,"The likeliness that the project will finish exactly at the date marked with ""Deadline"" is 80%.","The likeliness that the project team will exceed the date marked with ""Deadline"" is at 80%.",The likeliness that the project team will meet the deadline or will finish earlier is at 80%. Deadline Duration 100% 0%,"If the project team will meet the deadline, project costs will be 80% of the budgeted costs.",,C,3,no,4,Process,Agile,medium,"team, schedule, cost",Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 6th Edition, page 436."
PMP-0066-05,synthetic,synthetic_augmented,scenario_prompt_shuffle,validation,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,66,"Scenario-based practice item. Which response is MOST appropriate here? During project planning, you are presented with the following diagram that depicts a cumulative likelihood distribution for the duration of a project: What kind of conclusion can you draw from the information depicted in it?",multiple_choice,The likeliness that the project team will meet the deadline or will finish earlier is at 80%. Deadline Duration 100% 0%,"If the project team will meet the deadline, project costs will be 80% of the budgeted costs.","The likeliness that the project will finish exactly at the date marked with ""Deadline"" is 80%.","The likeliness that the project team will exceed the date marked with ""Deadline"" is at 80%.",,A,1,no,4,Process,Agile,medium,"team, schedule, cost",Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 6th Edition, page 436."
PMP-0067-00,seed,public_seed_pdf,seed_original,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,67,"While executing a project, you sense a slightly negative attitude in your team. Which type of document do you now need, among others, to better understand and then be able to improve the situation?",multiple_choice,Project charter,Team performance assessments,Cost baseline,Statement of work,,B,2,no,4,Process,Predictive,medium,"team, cost, charter, change",Correct answer key carried from the original seed dataset; see reference/source URL.,"PMBOK® Guide 6th Edition, page 343."
PMP-0067-01,synthetic,synthetic_augmented,paraphrase_stem,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,67,"From a PMI perspective, which option best answers the following? While executing a project, you sense a slightly negative attitude in your delivery team. Which type of document do you now need, among others, to better understand and then be able to improve the situation?",multiple_choice,Project charter,Team performance assessments,Cost baseline,Statement of work,,B,2,no,4,Process,Predictive,medium,"team, cost, charter, change",Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 6th Edition, page 343."
PMP-0067-02,synthetic,synthetic_augmented,option_shuffle,test,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,67,"A project manager faces this situation: While executing a project, you sense a slightly negative attitude in your team. Which type of document do you now need, among others, to better understand and then be able to improve the situation? Select the best response.",multiple_choice,Team performance assessments,Cost baseline,Project charter,Statement of work,,A,1,no,4,Process,Predictive,medium,"team, cost, charter, change",Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 6th Edition, page 343."
PMP-0067-03,synthetic,synthetic_augmented,contextualized_shuffle,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,67,"You are reviewing the situation during delivery. Choose the most appropriate answer for this PMP-style scenario: While executing a project, you sense a slightly negative attitude in your team. Which type of document do you now need, among others, to better understand and then be able to improve the situation?",multiple_choice,Team performance assessments,Statement of work,Project charter,Cost baseline,,A,1,no,4,Process,Predictive,medium,"team, cost, charter, change",Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 6th Edition, page 343."
PMP-0067-04,synthetic,synthetic_augmented,exam_prompt_shuffle,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,67,"Exam-style prompt: Considering current PMP exam logic, what is the best answer? While executing a project, you sense a slightly negative attitude in your team. Which type of document do you now need, among others, to better understand and then be able to improve the situation?",multiple_choice,Project charter,Statement of work,Cost baseline,Team performance assessments,,D,4,no,4,Process,Predictive,medium,"team, cost, charter, change",Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 6th Edition, page 343."
PMP-0067-05,synthetic,synthetic_augmented,scenario_prompt_shuffle,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,67,"Scenario-based practice item. Which response is MOST appropriate here? While executing a project, you sense a slightly negative attitude in your team. Which type of document do you now need, among others, to better understand and then be able to improve the situation?",multiple_choice,Team performance assessments,Project charter,Cost baseline,Statement of work,,A,1,no,4,Process,Predictive,medium,"team, cost, charter, change",Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 6th Edition, page 343."
PMP-0068-00,seed,public_seed_pdf,seed_original,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,68,"The sales representative of your company recently contacted you. You made some estimates on direct costs for an offer on a firm fixed-price contract. According to company policies, indirect costs (overheads) are to be calculated as a percentage of the direct costs, the sum of both cost types caused him to calculate a far too high price. How should you not react?",multiple_choice,You reduce your direct cost estimates by reducing the amount of work and the rates allocated to them. This allows a reduction of the overhead costs and a lower price.,Calculating overheads as a percentage of direct costs is just a model to simplify calculations. A more specific analysis of these costs may lead to a more realistic project price.,Cost estimates are quantitative assessments of the probable costs required to complete project work. These are made by the project team. It is the sales person's job to make the price.,"You make the sales person aware that a reduction of direct costs may reduce the numbers for overhead cost allocation, but will not influence the actual overheads.",,A,1,no,4,Process,Predictive,medium,"team, cost, procurement",Correct answer key carried from the original seed dataset; see reference/source URL.,"PMBOK® Guide 6th Edition, pages 240, 245-246."
PMP-0068-01,synthetic,synthetic_augmented,paraphrase_stem,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,68,"From a PMI perspective, which option best answers the following? The sales representative of your company recently contacted you. You made some estimates on direct costs for an offer on a firm fixed-price contract. According to company policies, indirect costs (overheads) are to be calculated as a percentage of the direct costs, the sum of both cost types caused him to calculate a far too high price. How should you not react?",multiple_choice,You reduce your direct cost estimates by reducing the amount of work and the rates allocated to them. This allows a reduction of the overhead costs and a lower price.,Calculating overheads as a percentage of direct costs is just a model to simplify calculations. A more specific analysis of these costs may lead to a more realistic project price.,Cost estimates are quantitative assessments of the probable costs required to complete project work. These are made by the project team. It is the sales person's job to make the price.,"You make the sales person aware that a reduction of direct costs may reduce the numbers for overhead cost allocation, but will not influence the actual overheads.",,A,1,no,4,Process,Predictive,medium,"team, cost, procurement",Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 6th Edition, pages 240, 245-246."
PMP-0068-02,synthetic,synthetic_augmented,option_shuffle,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,68,"A project manager faces this situation: The sales representative of your company recently contacted you. You made some estimates on direct costs for an offer on a firm fixed-price contract. According to company policies, indirect costs (overheads) are to be calculated as a percentage of the direct costs, the sum of both cost types caused him to calculate a far too high price. How should you not react? Select the best response.",multiple_choice,"You make the sales person aware that a reduction of direct costs may reduce the numbers for overhead cost allocation, but will not influence the actual overheads.",Cost estimates are quantitative assessments of the probable costs required to complete project work. These are made by the project team. It is the sales person's job to make the price.,You reduce your direct cost estimates by reducing the amount of work and the rates allocated to them. This allows a reduction of the overhead costs and a lower price.,Calculating overheads as a percentage of direct costs is just a model to simplify calculations. A more specific analysis of these costs may lead to a more realistic project price.,,C,3,no,4,Process,Predictive,medium,"team, cost, procurement",Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 6th Edition, pages 240, 245-246."
PMP-0068-03,synthetic,synthetic_augmented,contextualized_shuffle,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,68,"The team asks for guidance before moving forward. Choose the most appropriate answer for this PMP-style scenario: The sales representative of your company recently contacted you. You made some estimates on direct costs for an offer on a firm fixed-price contract. According to company policies, indirect costs (overheads) are to be calculated as a percentage of the direct costs, the sum of both cost types caused him to calculate a far too high price. How should you not react?",multiple_choice,Calculating overheads as a percentage of direct costs is just a model to simplify calculations. A more specific analysis of these costs may lead to a more realistic project price.,You reduce your direct cost estimates by reducing the amount of work and the rates allocated to them. This allows a reduction of the overhead costs and a lower price.,"You make the sales person aware that a reduction of direct costs may reduce the numbers for overhead cost allocation, but will not influence the actual overheads.",Cost estimates are quantitative assessments of the probable costs required to complete project work. These are made by the project team. It is the sales person's job to make the price.,,B,2,no,4,Process,Predictive,medium,"team, cost, procurement",Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 6th Edition, pages 240, 245-246."
PMP-0068-04,synthetic,synthetic_augmented,exam_prompt_shuffle,validation,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,68,"Exam-style prompt: Considering current PMP exam logic, what is the best answer? The sales representative of your company recently contacted you. You made some estimates on direct costs for an offer on a firm fixed-price contract. According to company policies, indirect costs (overheads) are to be calculated as a percentage of the direct costs, the sum of both cost types caused him to calculate a far too high price. How should you not react?",multiple_choice,"You make the sales person aware that a reduction of direct costs may reduce the numbers for overhead cost allocation, but will not influence the actual overheads.",Calculating overheads as a percentage of direct costs is just a model to simplify calculations. A more specific analysis of these costs may lead to a more realistic project price.,You reduce your direct cost estimates by reducing the amount of work and the rates allocated to them. This allows a reduction of the overhead costs and a lower price.,Cost estimates are quantitative assessments of the probable costs required to complete project work. These are made by the project team. It is the sales person's job to make the price.,,C,3,no,4,Process,Predictive,medium,"team, cost, procurement",Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 6th Edition, pages 240, 245-246."
PMP-0068-05,synthetic,synthetic_augmented,scenario_prompt_shuffle,validation,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,68,"Scenario-based practice item. Which response is MOST appropriate here? The sales representative of your company recently contacted you. You made some estimates on direct costs for an offer on a firm fixed-price contract. According to company policies, indirect costs (overheads) are to be calculated as a percentage of the direct costs, the sum of both cost types caused him to calculate a far too high price. How should you not react?",multiple_choice,Calculating overheads as a percentage of direct costs is just a model to simplify calculations. A more specific analysis of these costs may lead to a more realistic project price.,Cost estimates are quantitative assessments of the probable costs required to complete project work. These are made by the project team. It is the sales person's job to make the price.,"You make the sales person aware that a reduction of direct costs may reduce the numbers for overhead cost allocation, but will not influence the actual overheads.",You reduce your direct cost estimates by reducing the amount of work and the rates allocated to them. This allows a reduction of the overhead costs and a lower price.,,D,4,no,4,Process,Predictive,medium,"team, cost, procurement",Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 6th Edition, pages 240, 245-246."
PMP-0069-00,seed,public_seed_pdf,seed_original,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,69,A project charter is a document that…,multiple_choice,…describes both the project scope and the product scope at detail level.,…authorizes the project and the use of organizational resources to meet project requirements.,…breaks down the project scope over several steps to describe the project on work package level.,…describes all activities which are necessary to create the project deliverables.,,B,2,no,4,Process,Predictive,easy,"team, scope, charter",Correct answer key carried from the original seed dataset; see reference/source URL.,"PMBOK® Guide 6th Edition, page 75."
PMP-0069-01,synthetic,synthetic_augmented,paraphrase_stem,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,69,"From a PMI perspective, which option best answers the following? A project charter is a document that…?",multiple_choice,…describes both the project scope and the product scope at detail level.,…authorizes the project and the use of organizational resources to meet project requirements.,…breaks down the project scope over several steps to describe the project on work package level.,…describes all activities which are necessary to create the project deliverables.,,B,2,no,4,Process,Predictive,easy,"team, scope, charter",Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 6th Edition, page 75."
PMP-0069-02,synthetic,synthetic_augmented,option_shuffle,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,69,A project manager faces this situation: A project charter is a document that…? Select the best response.,multiple_choice,…describes both the project scope and the product scope at detail level.,…authorizes the project and the use of organizational resources to meet project requirements.,…breaks down the project scope over several steps to describe the project on work package level.,…describes all activities which are necessary to create the project deliverables.,,B,2,no,4,Process,Predictive,easy,"team, scope, charter",Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 6th Edition, page 75."
PMP-0069-03,synthetic,synthetic_augmented,contextualized_shuffle,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,69,A sponsor wants a recommended action. Choose the most appropriate answer for this PMP-style scenario: A project charter is a document that…?,multiple_choice,…describes all activities which are necessary to create the project deliverables.,…describes both the project scope and the product scope at detail level.,…breaks down the project scope over several steps to describe the project on work package level.,…authorizes the project and the use of organizational resources to meet project requirements.,,D,4,no,4,Process,Predictive,easy,"team, scope, charter",Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 6th Edition, page 75."
PMP-0069-04,synthetic,synthetic_augmented,exam_prompt_shuffle,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,69,"Exam-style prompt: Considering current PMP exam logic, what is the best answer? A project charter is a document that…?",multiple_choice,…authorizes the project and the use of organizational resources to meet project requirements.,…describes both the project scope and the product scope at detail level.,…describes all activities which are necessary to create the project deliverables.,…breaks down the project scope over several steps to describe the project on work package level.,,A,1,no,4,Process,Predictive,easy,"team, scope, charter",Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 6th Edition, page 75."
PMP-0069-05,synthetic,synthetic_augmented,scenario_prompt_shuffle,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,69,Scenario-based practice item. Which response is MOST appropriate here? A project charter is a document that…?,multiple_choice,…breaks down the project scope over several steps to describe the project on work package level.,…describes both the project scope and the product scope at detail level.,…authorizes the project and the use of organizational resources to meet project requirements.,…describes all activities which are necessary to create the project deliverables.,,C,3,no,4,Process,Predictive,easy,"team, scope, charter",Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 6th Edition, page 75."
PMP-0070-00,seed,public_seed_pdf,seed_original,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,70,You identified a technical risk in your project and assigned a contingency for that. Planning contingency reserves is part of which risk response strategy?,multiple_choice,Active risk mitigation,Passive risk avoidance,Passive risk acceptance,Active risk acceptance,,D,4,no,4,Process,Predictive,medium,risk,Correct answer key carried from the original seed dataset; see reference/source URL.,"PMBOK® Guide 6th Edition, page 443 (""accept"")."
PMP-0070-01,synthetic,synthetic_augmented,paraphrase_stem,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,70,"From a PMI perspective, which option best answers the following? You identified a technical risk in your project and assigned a contingency for that. Planning contingency reserves is part of which risk response strategy?",multiple_choice,Active risk mitigation,Passive risk avoidance,Passive risk acceptance,Active risk acceptance,,D,4,no,4,Process,Predictive,medium,risk,Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 6th Edition, page 443 (""accept"")."
PMP-0070-02,synthetic,synthetic_augmented,option_shuffle,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,70,A project manager faces this situation: You identified a technical risk in your project and assigned a contingency for that. Planning contingency reserves is part of which risk response strategy? Select the best response.,multiple_choice,Active risk mitigation,Passive risk avoidance,Active risk acceptance,Passive risk acceptance,,C,3,no,4,Process,Predictive,medium,risk,Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 6th Edition, page 443 (""accept"")."
PMP-0070-03,synthetic,synthetic_augmented,contextualized_shuffle,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,70,The project manager needs to respond quickly and appropriately. Choose the most appropriate answer for this PMP-style scenario: You identified a technical risk in your project and assigned a contingency for that. Planning contingency reserves is part of which risk response strategy?,multiple_choice,Passive risk acceptance,Passive risk avoidance,Active risk acceptance,Active risk mitigation,,C,3,no,4,Process,Predictive,medium,risk,Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 6th Edition, page 443 (""accept"")."
PMP-0070-04,synthetic,synthetic_augmented,exam_prompt_shuffle,test,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,70,"Exam-style prompt: Considering current PMP exam logic, what is the best answer? You identified a technical risk in your project and assigned a contingency for that. Planning contingency reserves is part of which risk response strategy?",multiple_choice,Active risk acceptance,Active risk mitigation,Passive risk avoidance,Passive risk acceptance,,A,1,no,4,Process,Predictive,medium,risk,Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 6th Edition, page 443 (""accept"")."
PMP-0070-05,synthetic,synthetic_augmented,scenario_prompt_shuffle,validation,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,70,Scenario-based practice item. Which response is MOST appropriate here? You identified a technical risk in your project and assigned a contingency for that. Planning contingency reserves is part of which risk response strategy?,multiple_choice,Active risk acceptance,Active risk mitigation,Passive risk avoidance,Passive risk acceptance,,A,1,no,4,Process,Predictive,medium,risk,Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 6th Edition, page 443 (""accept"")."
PMP-0071-00,seed,public_seed_pdf,seed_original,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,71,Which concept of locating team members can help them best to enhance their performance as a team?,multiple_choice,Colocation,Cross-functional dispersion,Virtual e-teams,Global team dispersion,,A,1,no,4,People,Predictive,medium,team,Correct answer key carried from the original seed dataset; see reference/source URL.,"PMBOK® Guide 6th Edition, page 340."
PMP-0071-01,synthetic,synthetic_augmented,paraphrase_stem,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,71,"From a PMI perspective, which option best answers the following? Which concept of locating delivery team members can help them best to enhance their performance as a delivery team?",multiple_choice,Colocation,Cross-functional dispersion,Virtual e-teams,Global team dispersion,,A,1,no,4,People,Predictive,medium,team,Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 6th Edition, page 340."
PMP-0071-02,synthetic,synthetic_augmented,option_shuffle,validation,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,71,A project manager faces this situation: Which concept of locating team members can help them best to enhance their performance as a team? Select the best response.,multiple_choice,Global team dispersion,Cross-functional dispersion,Colocation,Virtual e-teams,,C,3,no,4,People,Predictive,medium,team,Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 6th Edition, page 340."
PMP-0071-03,synthetic,synthetic_augmented,contextualized_shuffle,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,71,This appears in a scenario-based practice exam. Choose the most appropriate answer for this PMP-style scenario: Which concept of locating team members can help them best to enhance their performance as a team?,multiple_choice,Global team dispersion,Virtual e-teams,Cross-functional dispersion,Colocation,,D,4,no,4,People,Predictive,medium,team,Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 6th Edition, page 340."
PMP-0071-04,synthetic,synthetic_augmented,exam_prompt_shuffle,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,71,"Exam-style prompt: Considering current PMP exam logic, what is the best answer? Which concept of locating team members can help them best to enhance their performance as a team?",multiple_choice,Global team dispersion,Cross-functional dispersion,Virtual e-teams,Colocation,,D,4,no,4,People,Predictive,medium,team,Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 6th Edition, page 340."
PMP-0071-05,synthetic,synthetic_augmented,scenario_prompt_shuffle,test,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,71,Scenario-based practice item. Which response is MOST appropriate here? Which concept of locating team members can help them best to enhance their performance as a team?,multiple_choice,Global team dispersion,Virtual e-teams,Cross-functional dispersion,Colocation,,D,4,no,4,People,Predictive,medium,team,Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 6th Edition, page 340."
PMP-0072-00,seed,public_seed_pdf,seed_original,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,72,"In a lawsuit between your organization and a project contractor, the term ""Constructive change"" is discussed. Which statements on constructive changes are true?",multiple_response,"Constructive changes are contract changes which are construed from actions taken by either party, not from a change document.",Changes in projects under contract are called constructive changes if they yield benefits for both parties.,Constructive changes are a frequent cause of disputes and claims of one contract party against the other.,Field changes should be meticulously documented to avoid an interpretation as constructive change.,Constructive change is a term used civil engineers for claims based on billable changes in building projects.,"A,C,D","1,3,4",yes,5,Business Environment,Predictive,hard,procurement,Correct answer key carried from the original seed dataset; see reference/source URL.,"PMBOK® Guide 6th Edition, page 498."
PMP-0072-01,synthetic,synthetic_augmented,paraphrase_stem,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,72,"From a PMI perspective, select all answers that apply. In a lawsuit between your organization and a project contractor, the term ""Constructive change"" is discussed. Which statements on constructive changes are true?",multiple_response,"Constructive changes are contract changes which are construed from actions taken by either party, not from a change document.",Changes in projects under contract are called constructive changes if they yield benefits for both parties.,Constructive changes are a frequent cause of disputes and claims of one contract party against the other.,Field changes should be meticulously documented to avoid an interpretation as constructive change.,Constructive change is a term used civil engineers for claims based on billable changes in building projects.,"A,C,D","1,3,4",yes,5,Business Environment,Predictive,hard,procurement,Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 6th Edition, page 498."
PMP-0072-02,synthetic,synthetic_augmented,option_shuffle,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,72,"A project manager reviews this scenario: In a lawsuit between your organization and a project contractor, the term ""Constructive change"" is discussed. Which statements on constructive changes are true? Select all that apply.",multiple_response,Field changes should be meticulously documented to avoid an interpretation as constructive change.,Constructive changes are a frequent cause of disputes and claims of one contract party against the other.,Changes in projects under contract are called constructive changes if they yield benefits for both parties.,Constructive change is a term used civil engineers for claims based on billable changes in building projects.,"Constructive changes are contract changes which are construed from actions taken by either party, not from a change document.","A,B,E","1,2,5",yes,5,Business Environment,Predictive,hard,procurement,Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 6th Edition, page 498."
PMP-0072-03,synthetic,synthetic_augmented,contextualized_shuffle,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,72,"You are reviewing the situation during delivery. Choose every option that is appropriate in this PMP-style scenario: In a lawsuit between your organization and a project contractor, the term ""Constructive change"" is discussed. Which statements on constructive changes are true?",multiple_response,Constructive change is a term used civil engineers for claims based on billable changes in building projects.,Constructive changes are a frequent cause of disputes and claims of one contract party against the other.,Changes in projects under contract are called constructive changes if they yield benefits for both parties.,"Constructive changes are contract changes which are construed from actions taken by either party, not from a change document.",Field changes should be meticulously documented to avoid an interpretation as constructive change.,"B,D,E","2,4,5",yes,5,Business Environment,Predictive,hard,procurement,Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 6th Edition, page 498."
